subDistrictCode,subDistrictName,districtCode,stateCode
4624,Sali Gouraram,539,28
4625,Mothkur,539,28
4626,Atmakur (M),539,28
4627,Valigonda,539,28
4628,Bhongir,539,28
4629,Bibinagar,539,28
4630,Pochampalle,539,28
4631,Choutuppal,539,28
4632,Ramannapeta,539,28
4633,Chityala,539,28
4634,Narketpalle,539,28
4635,Kattangoor,539,28
4636,Nakrekal,539,28
4637,Kethe Palle,539,28
4638,Suryapet,539,28
4639,Chivvemla,539,28
4640,Mothey,539,28
4641,Nadigudem,539,28
4642,Munagala,539,28
4643,Penpahad,539,28
4644,Vemulapalle,539,28
4645,Thipparthi,539,28
4646,Nalgonda,539,28
4647,Munugode,539,28
4648,Narayanapur,539,28
4649,Marriguda,539,28
4650,Chintha Palle,539,28
4651,Gundla Palle,539,28
4652,Chandam Pet,539,28
4653,Devarakonda,539,28
4654,Nampalle,539,28
4655,Chandur,539,28
4656,Kangal,539,28
4657,Gurrampode,539,28
4658,Pedda Adiserla Palle,539,28
4659,Peddavoora,539,28
4660,Anumula,539,28
4661,Nidamanur,539,28
4662,Thripuraram,539,28
4663,Dameracherla,539,28
4664,Miryalaguda,539,28
4665,Neredcherla,539,28
4666,Garide Palle,539,28
4667,Chilkur,539,28
4668,Kodad,539,28
4669,Huzurnagar,539,28
4670,Mattam Palle,539,28
4671,Mella Cheruvu,539,28
4672,Cherial,540,28
4673,Maddur,540,28
4674,Bachannapet,540,28
4675,Narmetta,540,28
4676,Ghanpur (Station),540,28
4677,Dharmasagar,540,28
4678,Hasanparthy,540,28
4679,Parkal,540,28
4680,Mogullapalle,540,28
4681,Chityal,540,28
4682,Bhupalpalle,540,28
4683,Ghanpur (Mulug),540,28
4684,Venkatapur,540,28
4685,Eturnagaram,540,28
4686,Mangapet,540,28
4687,Tadvai,540,28
4688,Govindaraopet,540,28
4689,Mulug,540,28
4690,Regonda,540,28
4691,Shayampet,540,28
4692,Nallabelly,540,28
4693,Duggondi,540,28
4694,Atmakur,540,28
4695,Hanamkonda,540,28
4696,Zaffergadh,540,28
4697,Palakurthi,540,28
4698,Raghunathpalle,540,28
4699,Jangaon,540,28
4700,Lingalaghanpur,540,28
4701,Devaruppula,540,28
4702,Kodakandla,540,28
4703,Raiparthy,540,28
4704,Wardhannapet,540,28
4705,Sangam,540,28
4706,Warangal,540,28
4707,Geesugonda,540,28
4708,Narsampet,540,28
4709,Khanapur,540,28
4710,Kothagudem,540,28
4711,Gudur,540,28
4712,Chennaraopet,540,28
4713,Nekkonda,540,28
4714,Parvathagiri,540,28
4715,Thorrur,540,28
4716,Nellikudur,540,28
4717,Kesamudram,540,28
4718,Mahabubabad,540,28
4719,Narsimhulapet,540,28
4720,Maripeda,540,28
4721,Kuravi,540,28
4722,Dornakal,540,28
4723,Wazeed,541,28
4724,Venkatapuram,541,28
4725,Pinapaka,541,28
4726,Cherla,541,28
4727,Manuguru,541,28
4728,Aswapuram,541,28
4729,Dummugudem,541,28
4730,Bhadrachalam,541,28
4731,Kunavaram,541,28
4732,Chintur,541,28
4733,Vararamachandrapuram,541,28
4734,Velairpadu,541,28
4735,Kukunoor,541,28
4736,Burgampahad,541,28
4737,Palwancha,541,28
4738,Kothagudem,541,28
4739,Tekulapalle,541,28
4740,Yellandu,541,28
4741,Gundala,541,28
4742,Bayyaram,541,28
4743,Garla,541,28
4744,Singareni,541,28
4745,Kamepalle,541,28
4746,Julurpad,541,28
4747,Chandrugonda,541,28
4748,Mulkalapalle,541,28
4749,Aswaraopeta,541,28
4750,Dammapeta,541,28
4751,Sathupalle,541,28
4752,Penuballi,541,28
4753,Enkuru,541,28
4754,Thirumalayapalem,541,28
4755,Kusumanchi,541,28
4756,Khammam (Rural),541,28
4757,Khammam (Urban),541,28
4758,Mudigonda,541,28
4759,Nelakondapalle,541,28
4760,Chinthakani,541,28
4761,Konijerla,541,28
4762,Tallada,541,28
4763,Kallur,541,28
4764,Wyra,541,28
4765,Bonakal,541,28
4766,Madhira,541,28
4767,Yerrupalem,541,28
4768,Vemsoor,541,28
4769,Veeraghattam,542,28
4770,Seethampeta,542,28
4771,Bhamini,542,28
4772,Kothuru,542,28
4773,Pathapatnam,542,28
4774,Meliaputti,542,28
4775,Palasa,542,28
4776,Mandasa,542,28
4777,Kanchili,542,28
4778,Ichchapuram,542,28
4779,Kaviti,542,28
4780,Sompeta,542,28
4781,Vajrapukothuru,542,28
4782,Nandigam,542,28
4783,Hiramandalam,542,28
4784,Palakonda,542,28
4785,Vangara,542,28
4786,Regidi Amadalavalasa,542,28
4787,Lakshminarsupeta,542,28
4788,Saravakota,542,28
4789,Tekkali,542,28
4790,Santhabommali,542,28
4791,Kotabommali,542,28
4792,Jalumuru,542,28
4793,Sarubujjili,542,28
4794,Burja,542,28
4795,Santhakaviti,542,28
4796,Rajam,542,28
4797,Ganguvarisigadam,542,28
4798,Amadalavalasa,542,28
4799,Narasannapeta,542,28
4800,Polaki,542,28
4801,Gara,542,28
4802,Srikakulam,542,28
4803,Ponduru,542,28
4804,Laveru,542,28
4805,Ranastalam,542,28
4806,Etcherla,542,28
4807,Komarada,543,28
4808,Gummalakshmipuram,543,28
4809,Kurupam,543,28
4810,Jiyyammavalasa,543,28
4811,Garugubilli,543,28
4812,Parvathipuram,543,28
4813,Makkuva,543,28
4814,Seethanagaram,543,28
4815,Balijipeta,543,28
4816,Bobbili,543,28
4817,Salur,543,28
4818,Pachipenta,543,28
4819,Ramabhadrapuram,543,28
4820,Badangi,543,28
4821,Therlam,543,28
4822,Merakamudidam,543,28
4823,Dattirajeru,543,28
4824,Mentada,543,28
4825,Gajapathinagaram,543,28
4826,Garividi,543,28
4827,Cheepurupalle,543,28
4828,Gurla,543,28
4829,Bondapalle,543,28
4830,Gantyada,543,28
4831,Srungavarapukota,543,28
4832,Vepada,543,28
4833,Lakkavarapukota,543,28
4834,Kothavalasa,543,28
4835,Jami,543,28
4836,Vizianagaram,543,28
4837,Nellimarla,543,28
4838,Pusapatirega,543,28
4839,Denkada,543,28
4840,Bhogapuram,543,28
4841,Munchingi Puttu,544,28
4842,Peda Bayalu,544,28
4843,Dumbriguda,544,28
4844,Araku Valley,544,28
4845,Ananthagiri,544,28
4846,Hukumpeta,544,28
4847,Paderu,544,28
4848,G.Madugula,544,28
4849,Chintapalle,544,28
4850,Gudem Kotha Veedhi,544,28
4851,Koyyuru,544,28
4852,Nathavaram,544,28
4853,Golugonda,544,28
4854,Narsipatnam,544,28
4855,Rolugunta,544,28
4856,Ravikamatham,544,28
4857,Madugula,544,28
4858,Cheedikada,544,28
4859,Devarapalle,544,28
4860,K.Kotapadu,544,28
4861,Sabbavaram,544,28
4862,Pendurthi,544,28
4863,Anandapuram,544,28
4864,Padmanabham,544,28
4865,Bheemunipatnam,544,28
4866,Visakhapatnam (Rural),544,28
4867,Visakhapatnam (Urban),544,28
4868,Pedagantyada,544,28
4869,Gajuwaka,544,28
4870,Paravada,544,28
4871,Anakapalle,544,28
4872,Chodavaram,544,28
4873,Butchayyapeta,544,28
4874,Kotauratla,544,28
4875,Makavarapalem,544,28
4876,Kasimkota,544,28
4877,Munagapaka,544,28
4878,Atchutapuram,544,28
4879,Yelamanchili,544,28
4880,Nakkapalle,544,28
4881,Payakaraopeta,544,28
4882,S.Rayavaram,544,28
4883,Rambilli,544,28
4884,Maredumilli,545,28
4885,Devipatnam,545,28
4886,Y. Ramavaram,545,28
4887,Addateegala,545,28
4888,Rajavommangi,545,28
4889,Kotananduru,545,28
4890,Tuni,545,28
4891,Rowthulapudi,545,28
4892,Sankhavaram,545,28
4893,Yeleswaram,545,28
4894,Gangavaram,545,28
4895,Rampachodavaram,545,28
4896,Seethanagaram,545,28
4897,Gokavaram,545,28
4898,Jaggampeta,545,28
4899,Kirlampudi,545,28
4900,Prathipadu,545,28
4901,Thondangi,545,28
4902,Gollaprolu,545,28
4903,Peddapuram,545,28
4904,Gandepalle,545,28
4905,Korukonda,545,28
4906,Rajahmundry (Urban),545,28
4907,Rajahmundry Rural,545,28
4908,Rajanagaram,545,28
4909,Rangampeta,545,28
4910,Samalkota,545,28
4911,Pithapuram,545,28
4912,Kothapalle,545,28
4913,Kakinada (Rural),545,28
4914,Kakinada (Urban),545,28
4915,Pedapudi,545,28
4916,Biccavolu,545,28
4917,Anaparthy,545,28
4918,Kadiam,545,28
4919,Atreyapuram,545,28
4920,Mandapeta,545,28
4921,Rayavaram,545,28
4922,Karapa,545,28
4923,Kajuluru,545,28
4924,Ramachandrapuram,545,28
4925,Alamuru,545,28
4926,Ravulapalem,545,28
4927,Kothapeta,545,28
4928,Kapileswarapuram,545,28
4929,Pamarru,545,28
4930,Thallarevu,545,28
4931,I. Polavaram,545,28
4932,Mummidivaram,545,28
4933,Ainavilli,545,28
4934,P.Gannavaram,545,28
4935,Ambajipeta,545,28
4936,Mamidikuduru,545,28
4937,Razole,545,28
4938,Malikipuram,545,28
4939,Sakhinetipalle,545,28
4940,Allavaram,545,28
4941,Amalapuram,545,28
4942,Uppalaguptam,545,28
4943,Katrenikona,545,28
4944,Chintalapudi,546,28
4945,Lingapalem,546,28
4946,T.Narasapuram,546,28
4947,Jeelugu Milli,546,28
4948,Buttayagudem,546,28
4949,Polavaram,546,28
4950,Tallapudi,546,28
4951,Gopalapuram,546,28
4952,Koyyalagudem,546,28
4953,Jangareddigudem,546,28
4954,Kamavarapukota,546,28
4955,Dwarakatirumala,546,28
4956,Nallajerla,546,28
4957,Devarapalle,546,28
4958,Kovvur,546,28
4959,Chagallu,546,28
4960,Nidadavole,546,28
4961,Tadepalligudem,546,28
4962,Unguturu,546,28
4963,Bhimadole,546,28
4964,Pedavegi,546,28
4965,Pedapadu,546,28
4966,Eluru,546,28
4967,Denduluru,546,28
4968,Nidamarru,546,28
4969,Pentapadu,546,28
4970,Undrajavaram,546,28
4971,Peravali,546,28
4972,Tanuku,546,28
4973,Attili,546,28
4974,Ganapavaram,546,28
4975,Akividu,546,28
4976,Undi,546,28
4977,Palacoderu,546,28
4978,Penumantra,546,28
4979,Iragavaram,546,28
4980,Penugonda,546,28
4981,Achanta,546,28
4982,Poduru,546,28
4983,Veeravasaram,546,28
4984,Bhimavaram,546,28
4985,Kalla,546,28
4986,Mogalthur,546,28
4987,Narasapuram,546,28
4988,Palacole,546,28
4989,Yelamanchili,546,28
4990,Vatsavai,547,28
4991,Jaggayyapeta,547,28
4992,Penuganchiprolu,547,28
4993,Nandigama,547,28
4994,Veerullapadu,547,28
4995,Mylavaram,547,28
4996,Gampalagudem,547,28
4997,Tiruvuru,547,28
4998,A.Konduru,547,28
4999,Reddigudem,547,28
5000,Vissannapet,547,28
5001,Chatrai,547,28
5002,Musunuru,547,28
5003,Nuzvid,547,28
5004,Bapulapadu,547,28
5005,Agiripalle,547,28
5006,G.Konduru,547,28
5007,Kanchikacherla,547,28
5008,Chandarlapadu,547,28
5009,Ibrahimpatnam,547,28
5010,Vijayawada (Urban),547,28
5011,Vijayawada (Rural),547,28
5012,Gannavaram,547,28
5013,Unguturu,547,28
5014,Nandivada,547,28
5015,Mandavalli,547,28
5016,Kaikalur,547,28
5017,Kalidindi,547,28
5018,Kruthivennu,547,28
5019,Bantumilli,547,28
5020,Mudinepalle,547,28
5021,Gudivada,547,28
5022,Pedaparupudi,547,28
5023,Kankipadu,547,28
5024,Penamaluru,547,28
5025,Thotlavalluru,547,28
5026,Pamidimukkala,547,28
5027,Vuyyuru,547,28
5028,Pamarru,547,28
5029,Gudlavalleru,547,28
5030,Pedana,547,28
5031,Guduru,547,28
5032,Movva,547,28
5033,Ghantasala,547,28
5034,Machilipatnam,547,28
5035,Challapalle,547,28
5036,Mopidevi,547,28
5037,Avanigadda,547,28
5038,Nagayalanka,547,28
5039,Koduru,547,28
5040,Macherla,548,28
5041,Veldurthi,548,28
5042,Durgi,548,28
5043,Rentachintala,548,28
5044,Gurazala,548,28
5045,Dachepalle,548,28
5046,Karempudi,548,28
5047,Piduguralla,548,28
5048,Machavaram,548,28
5049,Bellamkonda,548,28
5050,Atchampet,548,28
5051,Krosuru,548,28
5052,Amaravathi,548,28
5053,Thullur,548,28
5054,Tadepalle,548,28
5055,Mangalagiri,548,28
5056,Tadikonda,548,28
5057,Pedakurapadu,548,28
5058,Sattenapalle,548,28
5059,Rajupalem,548,28
5060,Nekarikallu,548,28
5061,Bollapalle,548,28
5062,Vinukonda,548,28
5063,Nuzendla,548,28
5064,Savalyapuram H/O Kanamarlapudi,548,28
5065,Ipur,548,28
5066,Rompicherla,548,28
5067,Narasaraopet,548,28
5068,Muppalla,548,28
5069,Nadendla,548,28
5070,Chilakaluripet H/O.Purushotha Patnam,548,28
5071,Edlapadu,548,28
5072,Phirangipuram,548,28
5073,Medikonduru,548,28
5074,Guntur,548,28
5075,Pedakakani,548,28
5076,Duggirala,548,28
5077,Kollipara,548,28
5078,Tenali,548,28
5079,Chebrolu,548,28
5080,Vatticherukuru,548,28
5081,Prathipadu,548,28
5082,Pedanandipadu,548,28
5083,Kakumanu,548,28
5084,Ponnur,548,28
5085,Tsundur,548,28
5086,Amruthalur,548,28
5087,Vemuru,548,28
5088,Kollur,548,28
5089,Bhattiprolu,548,28
5090,Cherukupalle H/O Arumbaka,548,28
5091,Pittalavanipalem,548,28
5092,Karlapalem,548,28
5093,Bapatla,548,28
5094,Nizampatnam,548,28
5095,Nagaram,548,28
5096,Repalle,548,28
5097,Yerragondapalem,549,28
5098,Pullalacheruvu,549,28
5099,Tripuranthakam,549,28
5100,Dornala,549,28
5101,Peda  Araveedu,549,28
5102,Donakonda,549,28
5103,Kurichedu,549,28
5104,Santhamaguluru,549,28
5105,Ballikurava,549,28
5106,Martur,549,28
5107,Yeddana Pudi,549,28
5108,Parchur,549,28
5109,Karamchedu,549,28
5110,Inkollu,549,28
5111,Janakavarampanguluru,549,28
5112,Addanki,549,28
5113,Mundlamuru,549,28
5114,Darsi,549,28
5115,Markapur,549,28
5116,Ardhaveedu,549,28
5117,Cumbum,549,28
5118,Tarlupadu,549,28
5119,Konakanamitla,549,28
5120,Podili,549,28
5121,Thallur,549,28
5122,Korisapadu,549,28
5123,Chirala,549,28
5124,Vetapalem,549,28
5125,Chinaganjam,549,28
5126,Naguluppala Padu,549,28
5127,Maddipadu,549,28
5128,Chimakurthi,549,28
5129,Marripudi,549,28
5130,Hanumanthuni Padu,549,28
5131,Bestawaripeta,549,28
5132,Racherla,549,28
5133,Giddalur,549,28
5134,Komarolu,549,28
5135,Veligandla,549,28
5136,Kanigiri,549,28
5137,Kondapi,549,28
5138,Santhanuthala Padu,549,28
5139,Ongole,549,28
5140,Kotha Patnam,549,28
5141,Tangutur,549,28
5142,Zarugumilli,549,28
5143,Ponnaluru,549,28
5144,Pedacherlo Palle,549,28
5145,Chandra Sekhara Puram,549,28
5146,Pamur,549,28
5147,Voletivaripalem,549,28
5148,Kandukur,549,28
5149,Singarayakonda,549,28
5150,Lingasamudram,549,28
5151,Gudluru,549,28
5152,Ulavapadu,549,28
5153,Seetharamapuram,550,28
5154,Udayagiri,550,28
5155,Varikuntapadu,550,28
5156,Kondapuram,550,28
5157,Jaladanki,550,28
5158,Kavali,550,28
5159,Bogole,550,28
5160,Kaligiri,550,28
5161,Vinjamur,550,28
5162,Duttalur,550,28
5163,Marripadu,550,28
5164,Atmakur,550,28
5165,Anumasamudrampeta,550,28
5166,Dagadarthi,550,28
5167,Allur,550,28
5168,Vidavalur,550,28
5169,Kodavalur,550,28
5170,Buchireddipalem,550,28
5171,Sangam,550,28
5172,Chejerla,550,28
5173,Ananthasagaram,550,28
5174,Kaluvoya,550,28
5175,Rapur,550,28
5176,Podalakur,550,28
5177,Nellore,550,28
5178,Kovur,550,28
5179,Indukurpet,550,28
5180,Thotapalligudur,550,28
5181,Muthukur,550,28
5182,Venkatachalam,550,28
5183,Manubolu,550,28
5184,Gudur,550,28
5185,Sydapuram,550,28
5186,Dakkili,550,28
5187,Venkatagiri,550,28
5188,Balayapalle,550,28
5189,Ojili,550,28
5190,Chillakur,550,28
5191,Kota,550,28
5192,Vakadu,550,28
5193,Chittamur,550,28
5194,Naidupet,550,28
5195,Pellakur,550,28
5196,Doravarisatram,550,28
5197,Sullurpeta,550,28
5198,Tada,550,28
5199,Kondapuram,551,28
5200,Mylavaram,551,28
5201,Peddamudium,551,28
5202,Rajupalem,551,28
5203,Duvvur,551,28
5204,S.Mydukur,551,28
5205,Brahmamgarimattam,551,28
5206,Sri Avadhutha Kasinayana,551,28
5207,Kalasapadu,551,28
5208,Porumamilla,551,28
5209,B.Kodur,551,28
5210,Badvel,551,28
5211,Gopavaram,551,28
5212,Khajipet,551,28
5213,Chapad,551,28
5214,Proddatur,551,28
5215,Jammalamadugu,551,28
5216,Muddanur,551,28
5217,Simhadripuram,551,28
5218,Lingala,551,28
5219,Pulivendla,551,28
5220,Vemula,551,28
5221,Thondur,551,28
5222,Veerapunayunipalle,551,28
5223,Yerraguntla,551,28
5224,Kamalapuram,551,28
5225,Vallur,551,28
5226,Chennur,551,28
5227,Atlur,551,28
5228,Vontimitta,551,28
5229,Sidhout,551,28
5230,Kadapa,551,28
5231,Chinthakommadinne,551,28
5232,Pendlimarri,551,28
5233,Vempalle,551,28
5234,Chakrayapet,551,28
5235,Galiveedu,551,28
5236,Chinnamandem,551,28
5237,Sambepalle,551,28
5238,T Sundupalle,551,28
5239,Rayachoti,551,28
5240,Lakkireddipalle,551,28
5241,Ramapuram,551,28
5242,Veeraballe,551,28
5243,Nandalur,551,28
5244,Penagalur,551,28
5245,Chitvel,551,28
5246,Rajampet,551,28
5247,Pullampeta,551,28
5248,Obulavaripalle,551,28
5249,Kodur,551,28
5250,Mantralayam,552,28
5251,Kosigi,552,28
5252,Kowthalam,552,28
5253,Pedda Kadubur,552,28
5254,Yemmiganur,552,28
5255,Nandavaram,552,28
5256,C.Belagal,552,28
5257,Gudur,552,28
5258,Kallur,552,28
5259,Kurnool,552,28
5260,Nandikotkur,552,28
5261,Pagidyala,552,28
5262,Jupadu Bungalow,552,28
5263,Kothapalle,552,28
5264,Srisailam,552,28
5265,Atmakur,552,28
5266,Pamulapadu,552,28
5267,Midthur,552,28
5268,Orvakal,552,28
5269,Kodumur,552,28
5270,Gonegandla,552,28
5271,Adoni,552,28
5272,Holagunda,552,28
5273,Halaharvi,552,28
5274,Alur,552,28
5275,Aspari,552,28
5276,Devanakonda,552,28
5277,Krishnagiri,552,28
5278,Veldurthi,552,28
5279,Bethamcherla,552,28
5280,Panyam,552,28
5281,Gadivemula,552,28
5282,Velgode,552,28
5283,Bandi Atmakur,552,28
5284,Nandyal,552,28
5285,Mahanandi,552,28
5286,Sirvel,552,28
5287,Gospadu,552,28
5288,Banaganapalle,552,28
5289,Dhone,552,28
5290,Pattikonda,552,28
5291,Chippagiri,552,28
5292,Maddikera (East),552,28
5293,Tuggali,552,28
5294,Peapally,552,28
5295,Owk,552,28
5296,Koilkuntla,552,28
5297,Rudravaram,552,28
5298,Allagadda,552,28
5299,Dornipadu,552,28
5300,Sanjamala,552,28
5301,Kolimigundla,552,28
5302,Uyyalawada,552,28
5303,Chagalamarri,552,28
5304,D.Hirehal,553,28
5305,Rayadurg,553,28
5306,Kanekal,553,28
5307,Bommanahal,553,28
5308,Vidapanakal,553,28
5309,Guntakal,553,28
5310,Gooty,553,28
5311,Peddavadugur,553,28
5312,Yadiki,553,28
5313,Tadpatri,553,28
5314,Peddapappur,553,28
5315,Pamidi,553,28
5316,Vajrakarur,553,28
5317,Uravakonda,553,28
5318,Beluguppa,553,28
5319,Gummagatta,553,28
5320,Brahmasamudram,553,28
5321,Kalyandurg,553,28
5322,Atmakur,553,28
5323,Kudair,553,28
5324,Garladinne,553,28
5325,Singanamala,553,28
5326,Putlur,553,28
5327,Yellanur,553,28
5328,Narpala,553,28
5329,Bukkaraya Samudram,553,28
5330,Anantapur,553,28
5331,Raptadu,553,28
5332,Settur,553,28
5333,Kundurpi,553,28
5334,Kambadur,553,28
5335,Kanaganapalle,553,28
5336,Dharmavaram,553,28
5337,Bathalapalle,553,28
5338,Tadimarri,553,28
5339,Mudigubba,553,28
5340,Talupula,553,28
5341,Nambulipulikunta,553,28
5342,Gandlapenta,553,28
5343,Kadiri,553,28
5344,Nallamada,553,28
5345,Bukkapatnam,553,28
5346,Kothacheruvu,553,28
5347,Chennekothapalle,553,28
5348,Ramagiri,553,28
5349,Roddam,553,28
5350,Madakasira,553,28
5351,Amarapuram,553,28
5352,Gudibanda,553,28
5353,Rolla,553,28
5354,Agali,553,28
5355,Parigi,553,28
5356,Penukonda,553,28
5357,Puttaparthi,553,28
5358,Obuladevaracheruvu,553,28
5359,Nallacheruvu,553,28
5360,Tanakal,553,28
5361,Amadagur,553,28
5362,Gorantla,553,28
5363,Somandepalle,553,28
5364,Hindupur,553,28
5365,Lepakshi,553,28
5366,Chilamathur,553,28
5367,Mulakalacheruvu,554,28
5368,Thamballapalle,554,28
5369,Peddamandyam,554,28
5370,Gurramkonda,554,28
5371,Kalakada,554,28
5372,Kambhamvaripalle,554,28
5373,Rompicherla,554,28
5374,Yerravaripalem,554,28
5375,Tirupati (Rural),554,28
5376,Renigunta,554,28
5377,Yerpedu,554,28
5378,Srikalahasti,554,28
5379,Thottambedu,554,28
5380,Buchinaidu Kandriga,554,28
5381,Varadaiahpalem,554,28
5382,K.V.B.Puram,554,28
5383,Tirupati (Urban),554,28
5384,Chandragiri,554,28
5385,Chinnagottigallu,554,28
5386,Pileru,554,28
5387,Kalikiri,554,28
5388,Valmikipuram,554,28
5389,Kurabalakota,554,28
5390,Pedda Thippasamudram,554,28
5391,B.Kothakota,554,28
5392,Madanapalle,554,28
5393,Nimmanapalle,554,28
5394,Sodam,554,28
5395,Pulicherla,554,28
5396,Pakala,554,28
5397,Vedurukuppam,554,28
5398,Ramachandrapuram,554,28
5399,Vadamalapeta,554,28
5400,Narayanavanam,554,28
5401,Pichatur,554,28
5402,Satyavedu,554,28
5403,Nagalapuram,554,28
5404,Nindra,554,28
5405,Vijayapuram,554,28
5406,Nagari,554,28
5407,Puttur,554,28
5408,Karvetinagar,554,28
5409,Penumuru,554,28
5410,Puthalapattu,554,28
5411,Irala,554,28
5412,Somala,554,28
5413,Chowdepalle,554,28
5414,Ramasamudram,554,28
5415,Punganur,554,28
5416,Peddapanjani,554,28
5417,Gangavaram,554,28
5418,Thavanampalle,554,28
5419,Srirangarajapuram,554,28
5420,Gangadhara Nellore,554,28
5421,Chittoor,554,28
5422,Palamaner,554,28
5423,Baireddipalle,554,28
5424,Venkatagirikota,554,28
5425,Santhipuram,554,28
5426,Gudupalle,554,28
5427,Kuppam,554,28
5428,Ramakuppam,554,28
5429,Bangarupalem,554,28
5430,Yadamarri,554,28
5431,Gudipala,554,28
5432,Palasamudram,554,28
5433,Chikodi,555,29
5434,Athni,555,29
5435,Raybag ,555,29
5436,Gokak,555,29
5437,Hukeri,555,29
5438,Belgaum,555,29
5439,Khanapur,555,29
5440,Sampgaon,555,29
5441,Parasgad,555,29
5442,Ramdurg,555,29
5443,Jamkhandi,556,29
5444,Bilgi,556,29
5445,Mudhol,556,29
5446,Badami,556,29
5447,Bagalkot,556,29
5448,Hungund,556,29
5449,Bijapur,557,29
5450,Indi,557,29
5451,Sindgi,557,29
5452,Basavana Bagevadi,557,29
5453,Muddebihal,557,29
5454,Basavakalyan ,558,29
5455,Bhalki ,558,29
5456,Aurad ,558,29
5457,Bidar ,558,29
5458,Homnabad ,558,29
5459,Lingsugur ,559,29
5460,Devadurga ,559,29
5461,Raichur ,559,29
5462,Manvi ,559,29
5463,Sindhnur ,559,29
5464,Yelbarga ,560,29
5465,Kushtagi ,560,29
5466,Gangawati ,560,29
5467,Koppal ,560,29
5468,Nargund ,561,29
5469,Ron ,561,29
5470,Gadag,561,29
5471,Shirhatti ,561,29
5472,Mundargi ,561,29
5473,Dharwad,562,29
5474,Navalgund ,562,29
5475,Hubli,562,29
5476,Kalghatgi ,562,29
5477,Kundgol ,562,29
5478,Karwar ,563,29
5479,Supa,563,29
5480,Haliyal ,563,29
5481,Yellapur ,563,29
5482,Mundgod ,563,29
5483,Sirsi ,563,29
5484,Ankola ,563,29
5485,Kumta ,563,29
5486,Siddapur ,563,29
5487,Honavar ,563,29
5488,Bhatkal ,563,29
5489,Shiggaon ,564,29
5490,Savanur ,564,29
5491,Hangal ,564,29
5492,Haveri ,564,29
5493,Byadgi ,564,29
5494,Hirekerur ,564,29
5495,Ranibennur ,564,29
5496,Hadagalli,565,29
5497,Hagaribommanahalli,565,29
5498,Hospet ,565,29
5499,Siruguppa ,565,29
5500,Bellary ,565,29
5501,Sandur ,565,29
5502,Kudligi ,565,29
5503,Molakalmuru ,566,29
5504,Challakere ,566,29
5505,Chitradurga ,566,29
5506,Holalkere ,566,29
5507,Hosdurga ,566,29
5508,Hiriyur ,566,29
5509,Harihar ,567,29
5510,Harapanahalli ,567,29
5511,Jagalur ,567,29
5512,Davanagere ,567,29
5513,Honnali ,567,29
5514,Channagiri ,567,29
5515,Sagar ,568,29
5516,Sorab ,568,29
5517,Shikarpur,568,29
5518,Hosanagara ,568,29
5519,Tirthahalli,568,29
5520,Shimoga ,568,29
5521,Bhadravati ,568,29
5522,Kundapura ,569,29
5523,Udupi,569,29
5524,Karkal ,569,29
5525,Sringeri ,570,29
5526,Koppa ,570,29
5527,Narasimharajapura ,570,29
5528,Tarikere ,570,29
5529,Kadur ,570,29
5530,Chikmagalur ,570,29
5531,Mudigere ,570,29
5532,Chiknayakanhalli ,571,29
5533,Sira ,571,29
5534,Pavagada ,571,29
5535,Madhugiri ,571,29
5536,Koratagere ,571,29
5537,Tumkur ,571,29
5538,Gubbi ,571,29
5539,Tiptur ,571,29
5540,Turuvekere ,571,29
5541,Kunigal ,571,29
5542,Bangalore North,572,29
5543,Bangalore South,572,29
5544,Bangalore East,572,29
5545,Anekal,572,29
5546,Krishnarajpet ,573,29
5547,Nagamangala ,573,29
5548,Pandavapura ,573,29
5549,Shrirangapattana ,573,29
5550,Mandya ,573,29
5551,Maddur ,573,29
5552,Malavalli ,573,29
5553,Sakleshpur ,574,29
5554,Belur ,574,29
5555,Arsikere ,574,29
5556,Hassan ,574,29
5557,Alur ,574,29
5558,Arkalgud ,574,29
5559,Hole Narsipur ,574,29
5560,Channarayapatna,574,29
5561,Mangalore,575,29
5562,Bantval ,575,29
5563,Beltangadi ,575,29
5564,Puttur,575,29
5565,Sulya ,575,29
5566,Madikeri ,576,29
5567,Somvarpet ,576,29
5568,Virajpet ,576,29
5569,Piriyapatna ,577,29
5570,Hunsur ,577,29
5571,Krishnarajanagara ,577,29
5572,Mysore ,577,29
5573,Heggadadevankote ,577,29
5574,Nanjangud ,577,29
5575,Tirumakudal - Narsipur ,577,29
5576,Gundlupet ,578,29
5577,Chamarajanagar ,578,29
5578,Yelandur ,578,29
5579,Kollegal ,578,29
5580,Aland ,579,29
5581,Afzalpur ,579,29
5582,Gulbarga ,579,29
5583,Chincholi ,579,29
5584,Sedam ,579,29
5585,Chitapur ,579,29
5586,Jevargi ,579,29
5587,Shorapur ,580,29
5588,Shahpur,580,29
5589,Yadgir ,580,29
5590,Srinivaspur ,581,29
5591,Kolar ,581,29
5592,Malur ,581,29
5593,Bangarapet ,581,29
5594,Mulbagal ,581,29
5595,Gauribidanur ,582,29
5596,Chikkaballapura,582,29
5597,Gudibanda ,582,29
5598,Bagepalli ,582,29
5599,Sidlaghatta ,582,29
5600,Chintamani ,582,29
5601,Nelamangala ,583,29
5602,Dod Ballapur ,583,29
5603,Devanahalli ,583,29
5604,Hosakote ,583,29
5605,Magadi ,584,29
5606,Ramanagara,584,29
5607,Channapatna ,584,29
5608,Kanakapura ,584,29
5609,Pernem,585,30
